Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,product_name,category,description
33,2010-03-12,209986.25,0,52.82,3.041,126.7313333,9.265,2010,3,10,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
19,2010-03-12,1615987.96,0,36.64,3.2,132.7566667,8.067,2010,3,10,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
22,2010-03-12,1230514.58,0,39.42,3.065,136.6075714,8.572,2010,3,10,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
10,2010-03-12,2251206.64,0,51.17,3.041,126.7313333,9.003,2010,3,10,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
8,2010-03-12,952766.93,0,42.85,2.708,214.9616381,6.433,2010,3,10,Orange Juice,Beverages,"100% pure orange juice, no pulp"
18,2010-03-12,1211026.13,0,37.09,3.065,132.7566667,9.331,2010,3,10,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
34,2010-03-12,1001512.21,0,34.7,2.727,126.7313333,10.21,2010,3,10,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
36,2010-03-12,360266.09,0,54.44,2.694,210.376263,8.476,2010,3,10,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
41,2010-03-12,1220115.75,0,33.0,2.712,190.9931437,7.508,2010,3,10,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
31,2010-03-12,1338716.37,0,50.43,2.708,211.265543,8.163,2010,3,10,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
4,2010-03-12,2102530.17,0,46.4,2.727,126.7313333,7.127,2010,3,10,Orange Juice,Beverages,"100% pure orange juice, no pulp"
29,2010-03-12,642678.53,0,39.42,3.065,132.7566667,10.524,2010,3,10,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
43,2010-03-12,557543.62,0,44.56,2.708,203.5714286,10.21,2010,3,10,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
37,2010-03-12,508213.14,0,54.44,2.708,210.376263,8.476,2010,3,10,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
11,2010-03-12,1380522.64,0,55.9,2.708,214.9153531,7.564,2010,3,10,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
14,2010-03-12,2258489.63,0,40.93,3.046,182.6676154,8.724,2010,3,10,Orange Juice,Beverages,"100% pure orange juice, no pulp"
28,2010-03-12,1447916.29,0,43.33,3.041,126.7313333,14.313,2010,3,10,Orange Juice,Beverages,"100% pure orange juice, no pulp"
24,2010-03-12,1413302.7,0,37.08,3.2,132.7566667,8.275,2010,3,10,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
2,2010-03-12,2015781.27,0,49.33,2.708,211.265543,8.163,2010,3,10,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
38,2010-03-12,351925.36,0,43.33,3.041,126.7313333,14.313,2010,3,10,Orange Juice,Beverages,"100% pure orange juice, no pulp"
13,2010-03-12,2083379.89,0,25.8,2.812,126.7313333,7.795,2010,3,10,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
17,2010-03-12,926573.81,0,22.47,2.812,126.7313333,6.885,2010,3,10,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
15,2010-03-12,754134.95,0,36.0,3.2,132.7566667,8.067,2010,3,10,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
44,2010-03-12,264214.12,0,25.8,2.812,126.7313333,7.61,2010,3,10,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
7,2010-03-12,552811.62,0,21.88,2.712,190.9931437,9.137,2010,3,10,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
26,2010-03-12,1016143.64,0,27.73,3.065,132.7566667,8.149,2010,3,10,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
45,2010-03-12,879244.9,0,40.93,3.046,182.6676154,8.724,2010,3,10,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
20,2010-03-12,2416051.17,0,35.47,3.046,204.8249189,7.484,2010,3,10,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
16,2010-03-12,512260.59,0,23.68,2.712,190.9931437,6.986,2010,3,10,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
1,2010-03-12,1548033.78,0,49.27,2.708,211.607193,7.838,2010,3,10,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
25,2010-03-12,885572.96,0,32.41,3.046,204.8249189,7.484,2010,3,10,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
27,2010-03-12,1884343.67,0,41.81,3.2,136.6075714,8.021,2010,3,10,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
3,2010-03-12,476420.77,0,53.76,2.708,214.9153531,7.564,2010,3,10,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
35,2010-03-12,982598.88,0,41.81,3.046,136.6075714,8.763,2010,3,10,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
6,2010-03-12,1677067.24,0,52.3,2.708,213.123851,7.007,2010,3,10,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
39,2010-03-12,1431910.98,0,53.55,2.708,210.376263,8.476,2010,3,10,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
12,2010-03-12,1069533.17,0,43.33,3.041,126.7313333,14.313,2010,3,10,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
30,2010-03-12,407112.22,0,50.43,2.708,211.265543,8.163,2010,3,10,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
32,2010-03-12,1200892.56,0,35.18,2.712,190.9931437,9.137,2010,3,10,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
42,2010-03-12,500250.8,0,51.17,3.041,126.7313333,9.003,2010,3,10,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
23,2010-03-12,1617025.41,0,34.3,3.065,132.7566667,5.287,2010,3,10,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
35,2010-04-06,1282378.71,0,74.29,2.847,136.2181682,9.051,2010,4,14,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
45,2010-04-06,837548.62,0,75.93,2.847,182.2389876,8.899,2010,4,14,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
42,2010-04-06,556046.12,0,82.82,2.941,126.1360645,9.524,2010,4,14,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
43,2010-04-06,682012.53,0,82.76,2.705,203.1222028,9.593,2010,4,14,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
20,2010-04-06,2203619.35,0,72.52,2.847,204.4042877,7.856,2010,4,14,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
17,2010-04-06,876902.87,0,53.79,2.871,126.1360645,6.635,2010,4,14,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
18,2010-04-06,1271311.76,0,70.28,2.857,132.3648387,9.269,2010,4,14,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
15,2010-04-06,693192.5,0,69.99,3.006,132.3648387,8.185,2010,4,14,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
27,2010-04-06,2073102.59,0,74.29,3.006,136.2181682,8.058,2010,4,14,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
12,2010-04-06,1049357.36,0,81.39,2.941,126.1360645,14.099,2010,4,14,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
26,2010-04-06,1003202.66,0,58.46,2.857,132.3648387,8.512,2010,4,14,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
2,2010-04-06,2102539.93,0,81.81,2.705,210.833616,8.2,2010,4,14,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
8,2010-04-06,958225.41,0,75.71,2.705,214.5422806,6.29,2010,4,14,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
16,2010-04-06,516295.81,0,53.76,2.7,189.422658,6.842,2010,4,14,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
4,2010-04-06,1903290.58,0,70.83,2.701,126.1360645,7.896,2010,4,14,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
11,2010-04-06,1396322.19,0,79.66,2.705,214.4958382,7.343,2010,4,14,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
9,2010-04-06,586061.46,0,79.65,2.705,214.7257848,6.384,2010,4,14,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
32,2010-04-06,1149234.96,0,66.69,2.7,189.422658,8.963,2010,4,14,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
38,2010-04-06,376184.88,0,81.39,2.941,126.1360645,14.099,2010,4,14,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
7,2010-04-06,509183.22,0,53.63,2.7,189.422658,8.963,2010,4,14,Orange Juice,Beverages,"100% pure orange juice, no pulp"
1,2010-04-06,1615524.71,0,80.69,2.705,211.1764278,7.808,2010,4,14,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
25,2010-04-06,764155.44,0,69.22,2.847,204.4042877,7.856,2010,4,14,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
40,2010-04-06,1052429.03,0,65.7,2.857,132.3648387,5.435,2010,4,14,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
23,2010-04-06,1514435.51,0,64.94,2.857,132.3648387,5.435,2010,4,14,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
5,2010-04-06,337825.89,0,79.54,2.705,211.7325146,6.465,2010,4,14,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
30,2010-04-06,458343.7,0,82.68,2.705,210.833616,8.2,2010,4,14,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
13,2010-04-06,2022705.22,0,59.85,2.871,126.1360645,8.107,2010,4,14,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
3,2010-04-06,396968.8,0,78.53,2.705,214.4958382,7.343,2010,4,14,Orange Juice,Beverages,"100% pure orange juice, no pulp"
37,2010-04-06,479195.02,0,79.93,2.705,209.9398091,8.464,2010,4,14,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
24,2010-04-06,1566668.91,0,71.99,3.006,132.3648387,8.211,2010,4,14,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
29,2010-04-06,588017.66,0,69.49,2.857,132.3648387,10.16,2010,4,14,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
36,2010-04-06,471088.88,0,79.93,2.664,209.9398091,8.464,2010,4,14,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
41,2010-04-06,1305068.1,0,60.13,2.7,189.422658,7.363,2010,4,14,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
19,2010-04-06,1519013.49,0,68.88,3.006,132.3648387,8.185,2010,4,14,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
10,2010-04-06,1931406.28,0,82.82,2.941,126.1360645,9.524,2010,4,14,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
44,2010-04-06,282351.82,0,59.85,2.871,126.1360645,7.972,2010,4,14,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
14,2010-04-06,2363601.47,0,75.93,2.847,182.2389876,8.899,2010,4,14,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
33,2010-04-06,285100.0,0,86.06,2.941,126.1360645,9.849,2010,4,14,Orange Juice,Beverages,"100% pure orange juice, no pulp"
39,2010-04-06,1512207.95,0,79.83,2.705,209.9398091,8.464,2010,4,14,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
6,2010-04-06,1857380.09,0,79.44,2.705,212.6982436,7.092,2010,4,14,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
28,2010-04-06,1543678.02,0,81.39,2.941,126.1360645,14.099,2010,4,14,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
34,2010-04-06,966187.51,0,72.17,2.701,126.1360645,9.593,2010,4,14,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
22,2010-04-06,1095539.13,0,69.49,2.857,136.2181682,8.348,2010,4,14,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
31,2010-04-06,1427624.5,0,82.68,2.705,210.833616,8.2,2010,4,14,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
21,2010-04-06,806012.48,0,82.68,2.705,210.833616,8.2,2010,4,14,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
38,2010-05-02,358496.14,0,49.47,2.962,126.4420645,13.975,2010,5,17,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
6,2010-05-02,1652635.1,0,40.43,2.572,212.6223518,7.259,2010,5,17,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
37,2010-05-02,536006.73,0,45.97,2.572,209.8529663,8.554,2010,5,17,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
36,2010-05-02,467546.74,0,45.97,2.545,209.8529663,8.554,2010,5,17,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
39,2010-05-02,1230596.8,0,44.3,2.572,209.8529663,8.554,2010,5,17,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
23,2010-05-02,1364721.58,0,15.25,2.788,131.5279032,5.892,2010,5,17,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
8,2010-05-02,1004137.09,0,34.14,2.572,214.4714512,6.299,2010,5,17,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
19,2010-05-02,1507637.17,0,20.96,2.954,131.5279032,8.35,2010,5,17,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
1,2010-05-02,1643690.9,0,42.31,2.572,211.0963582,8.106,2010,5,17,Orange Juice,Beverages,"100% pure orange juice, no pulp"
9,2010-05-02,549505.55,0,38.01,2.572,214.6554591,6.415,2010,5,17,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
24,2010-05-02,1388725.63,0,22.43,2.954,131.5279032,8.326,2010,5,17,Orange Juice,Beverages,"100% pure orange juice, no pulp"
43,2010-05-02,647029.28,0,47.31,2.572,203.0642742,9.521,2010,5,17,Orange Juice,Beverages,"100% pure orange juice, no pulp"
13,2010-05-02,1967220.53,0,31.53,2.666,126.4420645,8.316,2010,5,17,Orange Juice,Beverages,"100% pure orange juice, no pulp"
30,2010-05-02,465108.52,0,39.05,2.572,210.7526053,8.324,2010,5,17,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
3,2010-05-02,461622.22,0,45.71,2.572,214.4248812,7.368,2010,5,17,Orange Juice,Beverages,"100% pure orange juice, no pulp"
29,2010-05-02,538634.46,0,24.36,2.788,131.5279032,10.064,2010,5,17,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
21,2010-05-02,798593.88,0,39.05,2.572,210.7526053,8.324,2010,5,17,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
20,2010-05-02,2401395.47,0,25.92,2.784,204.2471935,8.187,2010,5,17,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
44,2010-05-02,281090.95,0,31.53,2.666,126.4420645,8.119,2010,5,17,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
14,2010-05-02,2623469.95,0,27.31,2.784,181.8711898,8.992,2010,5,17,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
28,2010-05-02,1672352.29,0,49.47,2.962,126.4420645,13.975,2010,5,17,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
15,2010-05-02,652122.44,0,19.83,2.954,131.5279032,8.35,2010,5,17,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
2,2010-05-02,2136989.46,0,40.19,2.572,210.7526053,8.324,2010,5,17,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
45,2010-05-02,890689.51,0,27.31,2.784,181.8711898,8.992,2010,5,17,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
27,2010-05-02,1874289.79,0,27.19,2.954,135.3524608,8.237,2010,5,17,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
16,2010-05-02,477409.3,0,19.79,2.58,189.3816974,7.039,2010,5,17,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
26,2010-05-02,1034119.21,0,9.55,2.788,131.5279032,8.488,2010,5,17,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
17,2010-05-02,789036.02,0,23.11,2.666,126.4420645,6.548,2010,5,17,Orange Juice,Beverages,"100% pure orange juice, no pulp"
25,2010-05-02,677231.63,0,21.1,2.784,204.2471935,8.187,2010,5,17,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
31,2010-05-02,1469252.05,0,39.05,2.572,210.7526053,8.324,2010,5,17,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
12,2010-05-02,1100046.37,0,49.47,2.962,126.4420645,13.975,2010,5,17,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
7,2010-05-02,496725.44,0,10.53,2.58,189.3816974,9.014,2010,5,17,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
22,2010-05-02,1033017.37,0,24.36,2.788,135.3524608,8.283,2010,5,17,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
34,2010-05-02,956228.96,0,35.44,2.598,126.4420645,9.521,2010,5,17,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
4,2010-05-02,2135143.87,0,43.76,2.598,126.4420645,8.623,2010,5,17,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
41,2010-05-02,1086533.18,0,30.27,2.58,189.3816974,7.541,2010,5,17,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
33,2010-05-02,274593.43,0,58.4,2.962,126.4420645,10.115,2010,5,17,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
11,2010-05-02,1528008.64,0,46.04,2.572,214.4248812,7.368,2010,5,17,Antibacterial Hand Soap,Personal Care,Liquid antibacterial hand soap pump
10,2010-05-02,2193048.75,0,54.34,2.962,126.4420645,9.765,2010,5,17,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
42,2010-05-02,543384.01,0,54.34,2.962,126.4420645,9.765,2010,5,17,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
35,2010-05-02,1230613.5,0,27.19,2.784,135.3524608,9.262,2010,5,17,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
32,2010-05-02,1087616.19,0,34.43,2.58,189.3816974,9.014,2010,5,17,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
40,2010-05-02,1001943.8,0,14.48,2.788,131.5279032,5.892,2010,5,17,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
18,2010-05-02,1205307.5,0,21.33,2.788,131.5279032,9.202,2010,5,17,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
5,2010-05-02,317173.1,0,39.7,2.572,211.6539716,6.566,2010,5,17,Orange Juice,Beverages,"100% pure orange juice, no pulp"
26,2010-05-03,1005669.58,0,28.6,2.766,131.735,8.488,2010,5,18,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
36,2010-05-03,480203.43,0,51.33,2.574,210.1092746,8.554,2010,5,18,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
19,2010-05-03,1495844.57,0,32.92,2.919,131.735,8.35,2010,5,18,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
27,2010-05-03,1313729.72,0,38.07,2.919,135.5732602,8.237,2010,5,18,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
35,2010-05-03,1162610.27,0,38.07,2.777,135.5732602,9.262,2010,5,18,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
10,2010-05-03,1987090.09,0,55.92,2.877,126.5782857,9.765,2010,5,18,Orange Juice,Beverages,"100% pure orange juice, no pulp"
17,2010-05-03,783300.05,0,31.58,2.681,126.5782857,6.548,2010,5,18,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
15,2010-05-03,605325.43,0,31.79,2.919,131.735,8.35,2010,5,18,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
9,2010-05-03,507297.88,0,48.43,2.625,214.9054721,6.415,2010,5,18,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
16,2010-05-03,444181.85,0,27.92,2.62,189.6695049,7.039,2010,5,18,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
7,2010-05-03,491419.55,0,35.86,2.62,189.6695049,9.014,2010,5,18,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
28,2010-05-03,1608435.45,0,53.77,2.987,126.5782857,13.975,2010,5,18,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
14,2010-05-03,2237544.75,0,37.13,2.777,182.1201566,8.992,2010,5,18,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
33,2010-05-03,291484.89,0,59.17,2.877,126.5782857,10.115,2010,5,18,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
29,2010-05-03,535087.91,0,36.82,2.766,131.735,10.064,2010,5,18,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
11,2010-05-03,1426622.65,0,53.96,2.625,214.6751386,7.368,2010,5,18,Orange Juice,Beverages,"100% pure orange juice, no pulp"
30,2010-05-03,472591.07,0,48.61,2.625,211.0067542,8.324,2010,5,18,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
13,2010-05-03,1939980.43,0,40.65,2.681,126.5782857,8.316,2010,5,18,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
37,2010-05-03,519255.68,0,51.33,2.625,210.1092746,8.554,2010,5,18,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
23,2010-05-03,1311175.93,0,33.15,2.766,131.735,5.892,2010,5,18,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
32,2010-05-03,1066566.74,0,37.72,2.62,189.6695049,9.014,2010,5,18,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
18,2010-05-03,1179738.5,0,37.17,2.766,131.735,9.202,2010,5,18,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
31,2010-05-03,1384870.51,0,48.61,2.625,211.0067542,8.324,2010,5,18,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
12,2010-05-03,1077018.27,0,53.77,2.987,126.5782857,13.975,2010,5,18,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
8,2010-05-03,881503.95,0,45.64,2.625,214.7216592,6.299,2010,5,18,Fuji Apples,Produce,Fresh crisp sweet Fuji apples
34,2010-05-03,918295.79,0,42.65,2.654,126.5782857,9.521,2010,5,18,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
24,2010-05-03,1412387.37,0,36.73,2.919,131.735,8.326,2010,5,18,Honey Nut Cereal,Pantry,Crispy toasted oat cereal with real honey
25,2010-05-03,665750.06,0,29.45,2.777,204.4940734,8.187,2010,5,18,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
42,2010-05-03,554972.42,0,55.92,2.877,126.5782857,9.765,2010,5,18,Basmati Rice,Pantry,5 lbs Long Grain Aromatic Basmati Rice
6,2010-05-03,1601348.82,0,49.63,2.625,212.8745193,7.259,2010,5,18,Organic Whole Milk,Dairy,1 Gallon Organic Whole Milk
45,2010-05-03,777951.22,0,37.13,2.777,182.1201566,8.992,2010,5,18,Premium Toilet Paper,Household,"Ultra soft 2-ply bath tissue, 12 rolls"
2,2010-05-03,1991013.13,0,47.17,2.625,211.0067542,8.324,2010,5,18,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
40,2010-05-03,990152.28,0,34.78,2.766,131.735,5.892,2010,5,18,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
5,2010-05-03,288855.71,0,48.89,2.625,211.9071653,6.566,2010,5,18,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
22,2010-05-03,1009201.24,0,36.82,2.766,135.5732602,8.283,2010,5,18,Whole Wheat Bread,Bakery,Freshly baked 100% whole wheat bread
44,2010-05-03,284617.27,0,40.65,2.681,126.5782857,8.119,2010,5,18,Boneless Chicken Breast,Meat,Fresh boneless skinless chicken breasts
20,2010-05-03,2119213.72,0,31.75,2.777,204.4940734,8.187,2010,5,18,Orange Juice,Beverages,"100% pure orange juice, no pulp"
41,2010-05-03,1063557.49,0,32.49,2.62,189.6695049,7.541,2010,5,18,Large Brown Eggs,Dairy,1 Dozen Farm Fresh Large Brown Eggs
